id,sentence,num_aspect_terms,aspect_terms,at_polarity
1743,"Pizza स्वादिष्ट है- वे सस्ते, जमे, कटे हुए cheese के बजाय fresh mozzarella का use करते हैं जो most pizzaria's में common है। ",3,"['Pizza', 'fresh mozzarella', 'cheese']","['positive', 'positive', 'negative']"
1321,"यह relax करने के लिए एक उत्तम place है और food, New York city के सबसे अच्छे places में से एक है।",2,"['place', 'food']","['positive', 'positive']"
2907,"Service friendly है, और इसमें कभी भी अंदर आने में और getting a table में कोई problem नहीं होती।",2,"['Service', 'getting a table']","['positive', 'positive']"
1890,Atmosphere crowded था लेकिन यह एक great bistro-type vibe था।,2,"['Atmosphere', 'bistro-type vibe']","['conflict', 'positive']"
3130,Food बहुत ज्यादा oily था।,1,['Food'],['negative']
3285,But they do.,0,[],[]
709,"हालांकि क्या अच्छा है, कि prices बहुत affordable है और साथ ही, और food really good है।",2,"['prices', 'food']","['positive', 'positive']"
268,यह मेरे favorite restaurants में से एक है और यह miss नहीं हो सकता है।,0,[],[]
458,अच्छी Family के लिए पारंपरिक restaurant.,0,[],[]
809,बल्कि उस price के लिए sky या water club में terrace तक की कोशिश की होंगी।,1,['price'],['negative']
1624,केवल service एक चीज जो food से ज्यादा wonderful (जो exceptional) है।,2,"['food', 'service']","['positive', 'positive']"
3209,मैं इस restaurant में फिर कभी visit नहीं करूंगा।,0,[],[]
1907,Waitress ने glasses of wine को suggest किया जो food के साथ बहुत अच्छा चला।  ,3,"['Waitress', 'food', 'glasses of wine']","['positive', 'neutral', 'positive']"
1557,"या sister, मेरे case में!",0,[],[]
3408,मैंने कई अलग-अलग Indian restaurants में खाया है।,0,[],[]
1535,"जब आप अपना order देते हैं तो वे counter पर सभी business कर सकते हैं, लेकिन उनका food कहता है कि I love you।",2,"['food', 'counter']","['positive', 'negative']"
2636,मेरी girlfiends और मैं last night फिर से O.G. में खाया।,0,[],[]
1179,"I wish उनका एक मेरे office के पास होता, तो मैं रोज जाता।",0,[],[]
1976,Finally!,0,[],[]
1319,"हालांकि, सबसे अधिक annoying thing यह है कि servers revenue को trained करने के लिए होते हैं।",1,['servers'],['negative']
1175,"अपना food प्राप्त करने के लिए जाएँ, एक bench ढूंढें, और plate of dumplings के साथ kick back करें।",2,"['food', 'plate of dumplings']","['neutral', 'positive']"
1115,"कृपया Filet Mignon को आज़माएं, यह अभी तक का सबसे tender piece है।",1,['Filet Mignon'],['positive']
3396,"हमारे पास सब कुछ pretty good था, लेकिन हम केवल एक बार वहां गए हैं।",0,[],[]
1838,मैं अत्यधिक recommend करूंगा।,0,[],[]
176,यह place great है।,0,[],[]
2138,"Theater district बहुत से poor experiences के साथ, एक truely excellent find है!",0,[],[]
1472,यह Brooklyn में सबसे अधिक overrated restaurants में से एक है।,0,[],[]
1674,"पिछली night 2 year anniversery के लिए वहाँ गया, और सभी उतने impressed नहीं थे।",0,[],[]
1330,बल्कि यह pathetic है कि हमें बैठने के लिए an hour से अधिक time लगा।,0,[],[]
